day,route_id,stop_name,hour,boarding_count,alighting_count,occupancy,crowd_level
3,61,Airport,20,12,9,3,LOW
3,61,Chinchbhavan,20,5,9,0,LOW
3,61,Khapri,20,7,8,0,LOW
3,61,Ashokwan,20,5,17,0,LOW
3,61,Mohgaon,20,10,10,0,LOW
3,61,Butibori,20,8,16,0,LOW
3,45,Burdi,20,6,21,0,LOW
3,45,Panchasheel Square,20,10,9,1,LOW
3,45,Rahate Colony,20,5,19,0,LOW
3,45,Ajni Square,20,17,11,6,LOW
3,45,Chatrapati Square,20,10,13,3,LOW
3,45,Ujjwal Nagar,20,7,23,0,LOW
3,45,Airport,20,14,11,3,LOW
3,45,Chinchbhavan,20,6,9,0,LOW
3,45,Khapri,20,11,11,0,LOW
3,45,Ashokwan,20,8,17,0,LOW
3,45,Mohgaon,20,9,16,0,LOW
3,45,Butibori,20,11,8,3,LOW
3,33,Burdi,20,6,19,0,LOW
3,33,Panchasheel Square,20,10,12,0,LOW
3,33,Rahate Colony,20,4,20,0,LOW
3,33,Ajni Square,20,15,8,7,LOW
3,33,Chatrapati Square,20,19,11,15,MEDIUM
3,33,Ujjwal Nagar,20,5,24,0,LOW
3,33,Airport,20,11,5,6,LOW
3,33,Chinchbhavan,20,11,12,5,LOW
3,33,Khapri,20,5,8,2,LOW
3,33,Ashokwan,20,11,14,0,LOW
3,33,Mohgaon,20,5,16,0,LOW
3,33,Butibori,20,8,14,0,LOW
3,61,Burdi,21,8,7,1,LOW
3,61,Panchasheel Square,21,5,5,1,LOW
3,61,Rahate Colony,21,5,7,0,LOW
3,61,Ajni Square,21,9,3,6,LOW
3,61,Chatrapati Square,21,9,8,7,LOW
3,61,Ujjwal Nagar,21,4,7,4,LOW
3,61,Airport,21,6,9,1,LOW
3,61,Chinchbhavan,21,7,5,3,LOW
3,61,Khapri,21,9,9,3,LOW
3,61,Ashokwan,21,9,8,4,LOW
3,61,Mohgaon,21,8,8,4,LOW
3,61,Butibori,21,4,9,0,LOW
3,45,Burdi,21,9,8,1,LOW
3,45,Panchasheel Square,21,3,7,0,LOW
3,45,Rahate Colony,21,3,3,0,LOW
3,45,Ajni Square,21,8,6,2,LOW
3,45,Chatrapati Square,21,7,8,1,LOW
3,45,Ujjwal Nagar,21,6,7,0,LOW
3,45,Airport,21,6,7,0,LOW
3,45,Chinchbhavan,21,8,8,0,LOW
3,45,Khapri,21,8,6,2,LOW
3,45,Ashokwan,21,6,8,0,LOW
3,45,Mohgaon,21,8,8,0,LOW
3,45,Butibori,21,3,9,0,LOW
3,33,Burdi,21,4,6,0,LOW
3,33,Panchasheel Square,21,4,4,0,LOW
3,33,Rahate Colony,21,4,9,0,LOW
3,33,Ajni Square,21,5,7,0,LOW
3,33,Chatrapati Square,21,5,9,0,LOW
3,33,Ujjwal Nagar,21,8,3,5,LOW
3,33,Airport,21,4,3,6,LOW
3,33,Chinchbhavan,21,5,8,3,LOW
3,33,Khapri,21,5,7,1,LOW
3,33,Ashokwan,21,7,6,2,LOW
3,33,Mohgaon,21,3,9,0,LOW
3,33,Butibori,21,9,4,5,LOW
4,61,Burdi,5,7,5,2,LOW
4,61,Panchasheel Square,5,6,7,1,LOW
4,61,Rahate Colony,5,3,4,0,LOW
4,61,Ajni Square,5,7,4,3,LOW
4,61,Chatrapati Square,5,9,6,6,LOW
4,61,Ujjwal Nagar,5,9,8,7,LOW
4,61,Airport,5,8,3,12,LOW
4,61,Chinchbhavan,5,4,4,12,LOW
4,61,Khapri,5,3,9,6,LOW
4,61,Ashokwan,5,3,8,1,LOW
4,61,Mohgaon,5,5,8,0,LOW
4,61,Butibori,5,6,4,2,LOW
4,45,Burdi,5,5,8,0,LOW
4,45,Panchasheel Square,5,7,5,2,LOW
4,45,Rahate Colony,5,5,4,3,LOW
4,45,Ajni Square,5,8,9,2,LOW
4,45,Chatrapati Square,5,6,7,1,LOW
4,45,Ujjwal Nagar,5,9,9,1,LOW
4,45,Airport,5,5,3,3,LOW
4,45,Chinchbhavan,5,3,6,0,LOW
4,45,Khapri,5,3,5,0,LOW
4,45,Ashokwan,5,8,9,0,LOW
4,45,Mohgaon,5,6,4,2,LOW
4,45,Butibori,5,8,5,5,LOW
4,33,Burdi,5,8,4,4,LOW
4,33,Panchasheel Square,5,5,9,0,LOW
4,33,Rahate Colony,5,7,6,1,LOW
4,33,Ajni Square,5,7,9,0,LOW
4,33,Chatrapati Square,5,9,8,1,LOW
4,33,Ujjwal Nagar,5,6,5,2,LOW
4,33,Airport,5,4,4,2,LOW
4,33,Chinchbhavan,5,3,8,0,LOW
4,33,Khapri,5,3,7,0,LOW
4,33,Ashokwan,5,3,6,0,LOW
4,33,Mohgaon,5,7,6,1,LOW
4,33,Butibori,5,5,5,1,LOW
4,61,Burdi,6,5,4,1,LOW
4,61,Panchasheel Square,6,7,9,0,LOW
4,61,Rahate Colony,6,8,5,3,LOW
4,61,Ajni Square,6,6,5,4,LOW
4,61,Chatrapati Square,6,5,9,0,LOW
4,61,Ujjwal Nagar,6,5,9,0,LOW
4,61,Airport,6,8,8,0,LOW
4,61,Chinchbhavan,6,3,7,0,LOW
4,61,Khapri,6,7,3,4,LOW
4,61,Ashokwan,6,6,4,6,LOW
4,61,Mohgaon,6,8,5,9,LOW
4,61,Butibori,6,7,5,11,LOW
4,45,Burdi,6,6,3,3,LOW
4,45,Panchasheel Square,6,4,5,2,LOW
4,45,Rahate Colony,6,9,3,8,LOW
4,45,Ajni Square,6,7,5,10,LOW
4,45,Chatrapati Square,6,3,7,6,LOW
4,45,Ujjwal Nagar,6,3,5,4,LOW
4,45,Airport,6,7,5,6,LOW
4,45,Chinchbhavan,6,3,8,1,LOW
4,45,Khapri,6,9,3,7,LOW
4,45,Ashokwan,6,8,8,7,LOW
4,45,Mohgaon,6,5,5,7,LOW
4,45,Butibori,6,5,4,8,LOW
4,33,Burdi,6,4,6,0,LOW
4,33,Panchasheel Square,6,8,7,1,LOW
4,33,Rahate Colony,6,8,6,3,LOW
4,33,Ajni Square,6,4,6,1,LOW
4,33,Chatrapati Square,6,6,4,3,LOW
4,33,Ujjwal Nagar,6,5,3,5,LOW
4,33,Airport,6,4,7,2,LOW
4,33,Chinchbhavan,6,9,8,3,LOW
4,33,Khapri,6,6,8,1,LOW
4,33,Ashokwan,6,6,7,0,LOW
4,33,Mohgaon,6,9,7,2,LOW
4,33,Butibori,6,6,6,2,LOW
4,61,Burdi,7,19,3,16,MEDIUM
4,61,Panchasheel Square,7,11,11,16,MEDIUM
4,61,Rahate Colony,7,23,3,36,HIGH
4,61,Ajni Square,7,13,19,30,MEDIUM
4,61,Chatrapati Square,7,9,13,26,MEDIUM
4,61,Ujjwal Nagar,7,18,7,37,HIGH
4,61,Airport,7,10,9,38,HIGH
4,61,Chinchbhavan,7,14,5,47,HIGH
4,61,Khapri,7,17,9,50,HIGH
4,61,Ashokwan,7,14,8,50,HIGH
4,61,Mohgaon,7,8,7,50,HIGH
4,61,Butibori,7,14,9,50,HIGH
4,45,Burdi,7,18,6,12,LOW
4,45,Panchasheel Square,7,14,15,11,LOW
4,45,Rahate Colony,7,16,6,21,MEDIUM
4,45,Ajni Square,7,14,16,19,MEDIUM
4,45,Chatrapati Square,7,8,18,9,LOW
4,45,Ujjwal Nagar,7,17,5,21,MEDIUM
4,45,Airport,7,8,13,16,MEDIUM
4,45,Chinchbhavan,7,13,11,18,MEDIUM
4,45,Khapri,7,10,9,19,MEDIUM
4,45,Ashokwan,7,14,7,26,MEDIUM
4,45,Mohgaon,7,13,11,28,MEDIUM
4,45,Butibori,7,14,9,33,MEDIUM
4,33,Burdi,7,17,3,14,LOW
4,33,Panchasheel Square,7,11,13,12,LOW
4,33,Rahate Colony,7,23,5,30,MEDIUM
4,33,Ajni Square,7,8,12,26,MEDIUM
4,33,Chatrapati Square,7,8,18,16,MEDIUM
4,33,Ujjwal Nagar,7,15,3,28,MEDIUM
4,33,Airport,7,6,13,21,MEDIUM
4,33,Chinchbhavan,7,14,5,30,MEDIUM
4,33,Khapri,7,13,8,35,HIGH
4,33,Ashokwan,7,9,8,36,HIGH
4,33,Mohgaon,7,16,6,46,HIGH
4,33,Butibori,7,11,5,50,HIGH
4,61,Burdi,8,17,6,11,LOW
4,61,Panchasheel Square,8,14,14,11,LOW
4,61,Rahate Colony,8,16,4,23,MEDIUM
4,61,Ajni Square,8,11,10,24,MEDIUM
4,61,Chatrapati Square,8,11,12,23,MEDIUM
4,61,Ujjwal Nagar,8,23,7,39,HIGH
4,61,Airport,8,8,14,33,MEDIUM
4,61,Chinchbhavan,8,15,9,39,HIGH
4,61,Khapri,8,16,10,45,HIGH
4,61,Ashokwan,8,8,6,47,HIGH
4,61,Mohgaon,8,12,5,50,HIGH
4,61,Butibori,8,17,9,50,HIGH
4,45,Burdi,8,23,6,17,MEDIUM
4,45,Panchasheel Square,8,14,18,13,LOW
4,45,Rahate Colony,8,23,3,33,MEDIUM
4,45,Ajni Square,8,11,19,25,MEDIUM
4,45,Chatrapati Square,8,13,18,20,MEDIUM
4,45,Ujjwal Nagar,8,23,3,40,HIGH
4,45,Airport,8,7,12,35,HIGH
4,45,Chinchbhavan,8,17,11,41,HIGH
4,45,Khapri,8,12,10,43,HIGH
4,45,Ashokwan,8,11,9,45,HIGH
4,45,Mohgaon,8,15,10,50,HIGH
4,45,Butibori,8,10,9,50,HIGH
4,33,Burdi,8,17,5,12,LOW
4,33,Panchasheel Square,8,11,11,12,LOW
4,33,Rahate Colony,8,18,3,27,MEDIUM
4,33,Ajni Square,8,14,19,22,MEDIUM
4,33,Chatrapati Square,8,12,18,16,MEDIUM
4,33,Ujjwal Nagar,8,21,7,30,MEDIUM
4,33,Airport,8,11,14,27,MEDIUM
4,33,Chinchbhavan,8,9,7,29,MEDIUM
4,33,Khapri,8,8,8,29,MEDIUM
4,33,Ashokwan,8,12,10,31,MEDIUM
4,33,Mohgaon,8,16,7,40,HIGH
4,33,Butibori,8,12,5,47,HIGH
4,61,Burdi,9,15,3,12,LOW
4,61,Panchasheel Square,9,9,11,10,LOW
4,61,Rahate Colony,9,19,6,23,MEDIUM
4,61,Ajni Square,9,9,10,22,MEDIUM
4,61,Chatrapati Square,9,13,14,21,MEDIUM
4,61,Ujjwal Nagar,9,21,7,35,HIGH
4,61,Airport,9,6,8,33,MEDIUM
4,61,Chinchbhavan,9,17,7,43,HIGH
4,61,Khapri,9,11,8,46,HIGH
4,61,Ashokwan,9,15,8,50,HIGH
4,61,Mohgaon,9,8,7,50,HIGH
4,61,Butibori,9,14,10,50,HIGH
4,45,Burdi,9,21,4,17,MEDIUM
4,45,Panchasheel Square,9,12,16,13,LOW
4,45,Rahate Colony,9,15,4,24,MEDIUM
4,45,Ajni Square,9,10,16,18,MEDIUM
4,45,Chatrapati Square,9,13,17,14,LOW
4,45,Ujjwal Nagar,9,17,6,25,MEDIUM
4,45,Airport,9,6,11,20,MEDIUM
4,45,Chinchbhavan,9,9,6,23,MEDIUM
4,45,Khapri,9,9,5,27,MEDIUM
4,45,Ashokwan,9,16,10,33,MEDIUM
4,45,Mohgaon,9,9,7,35,HIGH
4,45,Butibori,9,12,9,38,HIGH
4,33,Burdi,9,15,4,11,LOW
4,33,Panchasheel Square,9,12,12,11,LOW
4,33,Rahate Colony,9,24,7,28,MEDIUM
4,33,Ajni Square,9,8,14,22,MEDIUM
4,33,Chatrapati Square,9,10,16,16,MEDIUM
4,33,Ujjwal Nagar,9,15,3,28,MEDIUM
4,33,Airport,9,11,12,27,MEDIUM
4,33,Chinchbhavan,9,9,8,28,MEDIUM
4,33,Khapri,9,11,5,34,MEDIUM
4,33,Ashokwan,9,11,7,38,HIGH
4,33,Mohgaon,9,15,6,47,HIGH
4,33,Butibori,9,13,5,50,HIGH
4,61,Burdi,10,17,4,13,LOW
4,61,Panchasheel Square,10,10,15,8,LOW
4,61,Rahate Colony,10,15,6,17,MEDIUM
4,61,Ajni Square,10,14,10,21,MEDIUM
4,61,Chatrapati Square,10,8,16,13,LOW
4,61,Ujjwal Nagar,10,20,3,30,MEDIUM
4,61,Airport,10,9,8,31,MEDIUM
4,61,Chinchbhavan,10,11,11,31,MEDIUM
4,61,Khapri,10,13,5,39,HIGH
4,61,Ashokwan,10,12,7,44,HIGH
4,61,Mohgaon,10,9,7,46,HIGH
4,61,Butibori,10,13,6,50,HIGH
4,45,Burdi,10,15,7,8,LOW
4,45,Panchasheel Square,10,11,16,3,LOW
4,45,Rahate Colony,10,16,7,12,LOW
4,45,Ajni Square,10,12,12,12,LOW
4,45,Chatrapati Square,10,14,10,16,MEDIUM
4,45,Ujjwal Nagar,10,18,7,27,MEDIUM
4,45,Airport,10,11,10,28,MEDIUM
4,45,Chinchbhavan,10,11,11,28,MEDIUM
4,45,Khapri,10,12,8,32,MEDIUM
4,45,Ashokwan,10,17,7,42,HIGH
4,45,Mohgaon,10,16,6,50,HIGH
4,45,Butibori,10,16,10,50,HIGH
4,33,Burdi,10,22,4,18,MEDIUM
4,33,Panchasheel Square,10,10,13,15,MEDIUM
4,33,Rahate Colony,10,24,3,36,HIGH
4,33,Ajni Square,10,10,12,34,MEDIUM
4,33,Chatrapati Square,10,14,17,31,MEDIUM
4,33,Ujjwal Nagar,10,24,6,49,HIGH
4,33,Airport,10,10,12,47,HIGH
4,33,Chinchbhavan,10,9,10,46,HIGH
4,33,Khapri,10,13,6,50,HIGH
4,33,Ashokwan,10,15,9,50,HIGH
4,33,Mohgaon,10,17,9,50,HIGH
4,33,Butibori,10,16,9,50,HIGH
4,61,Burdi,11,9,7,2,LOW
4,61,Panchasheel Square,11,3,9,0,LOW
4,61,Rahate Colony,11,4,4,0,LOW
4,61,Ajni Square,11,4,6,0,LOW
4,61,Chatrapati Square,11,3,5,0,LOW
4,61,Ujjwal Nagar,11,7,3,4,LOW
4,61,Airport,11,7,4,7,LOW
4,61,Chinchbhavan,11,7,7,7,LOW
4,61,Khapri,11,8,5,10,LOW
4,61,Ashokwan,11,5,9,6,LOW
4,61,Mohgaon,11,7,3,10,LOW
4,61,Butibori,11,7,5,12,LOW
4,45,Burdi,11,6,4,2,LOW
4,45,Panchasheel Square,11,9,5,6,LOW
4,45,Rahate Colony,11,4,8,2,LOW
4,45,Ajni Square,11,3,3,2,LOW
4,45,Chatrapati Square,11,5,6,1,LOW
4,45,Ujjwal Nagar,11,3,6,0,LOW
4,45,Airport,11,9,4,5,LOW
4,45,Chinchbhavan,11,9,9,5,LOW
4,45,Khapri,11,9,5,9,LOW
4,45,Ashokwan,11,3,3,9,LOW
4,45,Mohgaon,11,5,7,7,LOW
4,45,Butibori,11,6,3,10,LOW
4,33,Burdi,11,3,8,0,LOW
4,33,Panchasheel Square,11,3,8,0,LOW
4,33,Rahate Colony,11,7,5,2,LOW
4,33,Ajni Square,11,8,9,1,LOW
4,33,Chatrapati Square,11,3,4,0,LOW
4,33,Ujjwal Nagar,11,3,8,0,LOW
4,33,Airport,11,6,3,3,LOW
4,33,Chinchbhavan,11,7,4,6,LOW
4,33,Khapri,11,5,7,4,LOW
4,33,Ashokwan,11,7,7,4,LOW
4,33,Mohgaon,11,4,7,1,LOW
4,33,Butibori,11,4,7,0,LOW
4,61,Burdi,12,8,4,4,LOW
4,61,Panchasheel Square,12,6,3,7,LOW
4,61,Rahate Colony,12,9,5,11,LOW
4,61,Ajni Square,12,8,9,10,LOW
4,61,Chatrapati Square,12,8,6,12,LOW
4,61,Ujjwal Nagar,12,7,5,14,LOW
4,61,Airport,12,3,9,8,LOW
4,61,Chinchbhavan,12,4,5,7,LOW
4,61,Khapri,12,9,9,7,LOW
4,61,Ashokwan,12,9,9,7,LOW
4,61,Mohgaon,12,4,8,3,LOW
4,61,Butibori,12,7,5,5,LOW
4,45,Burdi,12,7,7,0,LOW
4,45,Panchasheel Square,12,6,6,0,LOW
4,45,Rahate Colony,12,6,4,2,LOW
4,45,Ajni Square,12,9,4,7,LOW
4,45,Chatrapati Square,12,8,5,10,LOW
4,45,Ujjwal Nagar,12,3,5,8,LOW
4,45,Airport,12,3,5,6,LOW
4,45,Chinchbhavan,12,7,7,6,LOW
4,45,Khapri,12,3,3,6,LOW
4,45,Ashokwan,12,6,3,9,LOW
4,45,Mohgaon,12,6,3,12,LOW
4,45,Butibori,12,6,3,15,MEDIUM
4,33,Burdi,12,4,3,1,LOW
4,33,Panchasheel Square,12,3,6,0,LOW
4,33,Rahate Colony,12,3,6,0,LOW
4,33,Ajni Square,12,7,3,4,LOW
4,33,Chatrapati Square,12,9,3,10,LOW
4,33,Ujjwal Nagar,12,9,5,14,LOW
4,33,Airport,12,7,6,15,MEDIUM
4,33,Chinchbhavan,12,3,8,10,LOW
4,33,Khapri,12,7,5,12,LOW
4,33,Ashokwan,12,8,6,14,LOW
4,33,Mohgaon,12,3,9,8,LOW
4,33,Butibori,12,7,5,10,LOW
4,61,Burdi,13,4,9,0,LOW
4,61,Panchasheel Square,13,9,4,5,LOW
4,61,Rahate Colony,13,4,4,5,LOW
4,61,Ajni Square,13,4,5,4,LOW
4,61,Chatrapati Square,13,8,7,5,LOW
4,61,Ujjwal Nagar,13,3,8,0,LOW
4,61,Airport,13,6,8,0,LOW
4,61,Chinchbhavan,13,6,9,0,LOW
4,61,Khapri,13,6,5,1,LOW
4,61,Ashokwan,13,8,5,4,LOW
4,61,Mohgaon,13,8,9,3,LOW
4,61,Butibori,13,8,8,3,LOW
4,45,Burdi,13,4,4,0,LOW
4,45,Panchasheel Square,13,7,9,0,LOW
4,45,Rahate Colony,13,4,3,1,LOW
4,45,Ajni Square,13,3,3,1,LOW
4,45,Chatrapati Square,13,5,7,0,LOW
4,45,Ujjwal Nagar,13,4,5,0,LOW
4,45,Airport,13,9,3,6,LOW
4,45,Chinchbhavan,13,3,8,1,LOW
4,45,Khapri,13,3,3,1,LOW
4,45,Ashokwan,13,8,4,5,LOW
4,45,Mohgaon,13,5,9,1,LOW
4,45,Butibori,13,5,5,1,LOW
4,33,Burdi,13,8,4,4,LOW
4,33,Panchasheel Square,13,4,6,2,LOW
4,33,Rahate Colony,13,9,8,3,LOW
4,33,Ajni Square,13,8,8,3,LOW
4,33,Chatrapati Square,13,6,7,2,LOW
4,33,Ujjwal Nagar,13,8,9,1,LOW
4,33,Airport,13,3,9,0,LOW
4,33,Chinchbhavan,13,9,7,2,LOW
4,33,Khapri,13,5,3,4,LOW
4,33,Ashokwan,13,8,7,5,LOW
4,33,Mohgaon,13,8,7,6,LOW
4,33,Butibori,13,9,9,6,LOW
4,61,Burdi,14,8,7,1,LOW
4,61,Panchasheel Square,14,6,7,0,LOW
4,61,Rahate Colony,14,9,6,3,LOW
4,61,Ajni Square,14,5,4,4,LOW
4,61,Chatrapati Square,14,4,9,0,LOW
4,61,Ujjwal Nagar,14,6,9,0,LOW
4,61,Airport,14,7,9,0,LOW
4,61,Chinchbhavan,14,6,7,0,LOW
4,61,Khapri,14,9,3,6,LOW
4,61,Ashokwan,14,9,4,11,LOW
4,61,Mohgaon,14,8,3,16,MEDIUM
4,61,Butibori,14,8,9,15,MEDIUM
4,45,Burdi,14,5,3,2,LOW
4,45,Panchasheel Square,14,7,7,2,LOW
4,45,Rahate Colony,14,8,6,4,LOW
4,45,Ajni Square,14,3,4,3,LOW
4,45,Chatrapati Square,14,6,3,6,LOW
4,45,Ujjwal Nagar,14,6,3,9,LOW
4,45,Airport,14,3,6,6,LOW
4,45,Chinchbhavan,14,4,5,5,LOW
4,45,Khapri,14,6,8,3,LOW
4,45,Ashokwan,14,4,4,3,LOW
4,45,Mohgaon,14,6,6,3,LOW
4,45,Butibori,14,3,4,2,LOW
4,33,Burdi,14,9,7,2,LOW
4,33,Panchasheel Square,14,8,7,3,LOW
4,33,Rahate Colony,14,4,7,0,LOW
4,33,Ajni Square,14,8,7,1,LOW
4,33,Chatrapati Square,14,3,7,0,LOW
4,33,Ujjwal Nagar,14,3,9,0,LOW
4,33,Airport,14,3,6,0,LOW
4,33,Chinchbhavan,14,5,6,0,LOW
4,33,Khapri,14,4,7,0,LOW
4,33,Ashokwan,14,9,8,1,LOW
4,33,Mohgaon,14,8,9,0,LOW
4,33,Butibori,14,6,9,0,LOW
4,61,Burdi,15,3,9,0,LOW
4,61,Panchasheel Square,15,7,8,0,LOW
4,61,Rahate Colony,15,8,7,1,LOW
4,61,Ajni Square,15,8,3,6,LOW
4,61,Chatrapati Square,15,3,5,4,LOW
4,61,Ujjwal Nagar,15,8,9,3,LOW
4,61,Airport,15,4,6,1,LOW
4,61,Chinchbhavan,15,6,6,1,LOW
4,61,Khapri,15,9,3,7,LOW
4,61,Ashokwan,15,6,8,5,LOW
4,61,Mohgaon,15,4,4,5,LOW
4,61,Butibori,15,9,5,9,LOW
4,45,Burdi,15,6,6,0,LOW
4,45,Panchasheel Square,15,9,4,5,LOW
4,45,Rahate Colony,15,8,9,4,LOW
4,45,Ajni Square,15,3,9,0,LOW
4,45,Chatrapati Square,15,7,6,1,LOW
4,45,Ujjwal Nagar,15,8,6,3,LOW
4,45,Airport,15,7,9,1,LOW
4,45,Chinchbhavan,15,3,6,0,LOW
4,45,Khapri,15,9,6,3,LOW
4,45,Ashokwan,15,6,9,0,LOW
4,45,Mohgaon,15,5,7,0,LOW
4,45,Butibori,15,5,4,1,LOW
4,33,Burdi,15,7,3,4,LOW
4,33,Panchasheel Square,15,7,6,5,LOW
4,33,Rahate Colony,15,8,8,5,LOW
4,33,Ajni Square,15,6,8,3,LOW
4,33,Chatrapati Square,15,7,5,5,LOW
4,33,Ujjwal Nagar,15,3,8,0,LOW
4,33,Airport,15,7,5,2,LOW
4,33,Chinchbhavan,15,4,5,1,LOW
4,33,Khapri,15,5,5,1,LOW
4,33,Ashokwan,15,4,9,0,LOW
4,33,Mohgaon,15,7,6,1,LOW
4,33,Butibori,15,4,7,0,LOW
4,61,Burdi,16,7,3,4,LOW
4,61,Panchasheel Square,16,3,4,3,LOW
4,61,Rahate Colony,16,5,6,2,LOW
4,61,Ajni Square,16,9,3,8,LOW
4,61,Chatrapati Square,16,4,6,6,LOW
4,61,Ujjwal Nagar,16,7,6,7,LOW
4,61,Airport,16,6,5,8,LOW
4,61,Chinchbhavan,16,9,7,10,LOW
4,61,Khapri,16,5,8,7,LOW
4,61,Ashokwan,16,9,7,9,LOW
4,61,Mohgaon,16,6,6,9,LOW
4,61,Butibori,16,6,4,11,LOW
4,45,Burdi,16,6,9,0,LOW
4,45,Panchasheel Square,16,4,5,0,LOW
4,45,Rahate Colony,16,9,9,0,LOW
4,45,Ajni Square,16,9,4,5,LOW
4,45,Chatrapati Square,16,6,7,4,LOW
4,45,Ujjwal Nagar,16,7,5,6,LOW
4,45,Airport,16,3,7,2,LOW
4,45,Chinchbhavan,16,3,8,0,LOW
4,45,Khapri,16,5,6,0,LOW
4,45,Ashokwan,16,9,6,3,LOW
4,45,Mohgaon,16,5,5,3,LOW
4,45,Butibori,16,4,6,1,LOW
4,33,Burdi,16,6,5,1,LOW
4,33,Panchasheel Square,16,6,4,3,LOW
4,33,Rahate Colony,16,4,8,0,LOW
4,33,Ajni Square,16,9,7,2,LOW
4,33,Chatrapati Square,16,8,7,3,LOW
4,33,Ujjwal Nagar,16,5,4,4,LOW
4,33,Airport,16,9,5,8,LOW
4,33,Chinchbhavan,16,4,7,5,LOW
4,33,Khapri,16,4,3,6,LOW
4,33,Ashokwan,16,6,8,4,LOW
4,33,Mohgaon,16,9,4,9,LOW
4,33,Butibori,16,7,6,10,LOW
4,61,Burdi,17,7,19,0,LOW
4,61,Panchasheel Square,17,13,13,0,LOW
4,61,Rahate Colony,17,7,19,0,LOW
4,61,Ajni Square,17,15,13,2,LOW
4,61,Chatrapati Square,17,11,12,1,LOW
4,61,Ujjwal Nagar,17,3,16,0,LOW
4,61,Airport,17,14,7,7,LOW
4,61,Chinchbhavan,17,6,17,0,LOW
4,61,Khapri,17,5,8,0,LOW
4,61,Ashokwan,17,8,14,0,LOW
4,61,Mohgaon,17,10,13,0,LOW
4,61,Butibori,17,8,13,0,LOW
4,45,Burdi,17,6,17,0,LOW
4,45,Panchasheel Square,17,14,9,5,LOW
4,45,Rahate Colony,17,4,16,0,LOW
4,45,Ajni Square,17,12,8,4,LOW
4,45,Chatrapati Square,17,14,9,9,LOW
4,45,Ujjwal Nagar,17,7,21,0,LOW
4,45,Airport,17,10,8,2,LOW
4,45,Chinchbhavan,17,11,11,2,LOW
4,45,Khapri,17,11,8,5,LOW
4,45,Ashokwan,17,9,9,5,LOW
4,45,Mohgaon,17,7,8,4,LOW
4,45,Butibori,17,10,8,6,LOW
4,33,Burdi,17,4,19,0,LOW
4,33,Panchasheel Square,17,17,8,9,LOW
4,33,Rahate Colony,17,4,20,0,LOW
4,33,Ajni Square,17,14,10,4,LOW
4,33,Chatrapati Square,17,13,8,9,LOW
4,33,Ujjwal Nagar,17,4,16,0,LOW
4,33,Airport,17,8,9,0,LOW
4,33,Chinchbhavan,17,9,8,1,LOW
4,33,Khapri,17,9,9,1,LOW
4,33,Ashokwan,17,8,15,0,LOW
4,33,Mohgaon,17,10,8,2,LOW
4,33,Butibori,17,11,12,1,LOW
4,61,Burdi,18,5,20,0,LOW
4,61,Panchasheel Square,18,10,13,0,LOW
4,61,Rahate Colony,18,6,19,0,LOW
4,61,Ajni Square,18,16,9,7,LOW
4,61,Chatrapati Square,18,15,12,10,LOW
4,61,Ujjwal Nagar,18,3,19,0,LOW
4,61,Airport,18,8,10,0,LOW
4,61,Chinchbhavan,18,5,16,0,LOW
4,61,Khapri,18,10,13,0,LOW
4,61,Ashokwan,18,10,8,2,LOW
4,61,Mohgaon,18,11,16,0,LOW
4,61,Butibori,18,8,9,0,LOW
4,45,Burdi,18,6,24,0,LOW
4,45,Panchasheel Square,18,17,13,4,LOW
4,45,Rahate Colony,18,7,18,0,LOW
4,45,Ajni Square,18,10,14,0,LOW
4,45,Chatrapati Square,18,13,8,5,LOW
4,45,Ujjwal Nagar,18,5,19,0,LOW
4,45,Airport,18,11,5,6,LOW
4,45,Chinchbhavan,18,8,15,0,LOW
4,45,Khapri,18,9,10,0,LOW
4,45,Ashokwan,18,10,11,0,LOW
4,45,Mohgaon,18,9,14,0,LOW
4,45,Butibori,18,8,9,0,LOW
4,33,Burdi,18,7,23,0,LOW
4,33,Panchasheel Square,18,13,10,3,LOW
4,33,Rahate Colony,18,4,24,0,LOW
4,33,Ajni Square,18,19,8,11,LOW
4,33,Chatrapati Square,18,10,9,12,LOW
4,33,Ujjwal Nagar,18,5,22,0,LOW
4,33,Airport,18,13,9,4,LOW
4,33,Chinchbhavan,18,5,8,1,LOW
4,33,Khapri,18,8,15,0,LOW
4,33,Ashokwan,18,7,17,0,LOW
4,33,Mohgaon,18,9,12,0,LOW
4,33,Butibori,18,11,12,0,LOW
4,61,Burdi,19,5,24,0,LOW
4,61,Panchasheel Square,19,13,10,3,LOW
4,61,Rahate Colony,19,3,24,0,LOW
4,61,Ajni Square,19,11,9,2,LOW
4,61,Chatrapati Square,19,11,13,0,LOW
4,61,Ujjwal Nagar,19,5,20,0,LOW
4,61,Airport,19,8,11,0,LOW
4,61,Chinchbhavan,19,7,15,0,LOW
4,61,Khapri,19,8,16,0,LOW
4,61,Ashokwan,19,8,12,0,LOW
4,61,Mohgaon,19,8,12,0,LOW
4,61,Butibori,19,7,15,0,LOW
4,45,Burdi,19,7,20,0,LOW
4,45,Panchasheel Square,19,16,14,2,LOW
4,45,Rahate Colony,19,3,15,0,LOW
4,45,Ajni Square,19,11,13,0,LOW
4,45,Chatrapati Square,19,18,8,10,LOW
4,45,Ujjwal Nagar,19,3,16,0,LOW
4,45,Airport,19,11,10,1,LOW
4,45,Chinchbhavan,19,7,13,0,LOW
4,45,Khapri,19,10,11,0,LOW
